text_id, feature_id, text_type, text_order, text_text
562,181,0,1,"At 11th level, you gain one of the following features of your choice."
563,181,0,2,"<b>Volley.</b> You can use your action to make a ranged attack against any number of creatures within 10 feet of a point you can see within your weapon's range. You must have ammunition for each target, as normal, and you make a separate attack roll for each target."
564,181,0,3,"<b>Whirlwind Attack.</b> You can use your action to make a melee attack against any number of creatures within 5 feet of you, with a separate attack roll for each target."
565,182,2,0,"Superior Hunter's Defense"
566,182,0,1,"At 15th level, you gain one of the following features of your choice."
567,182,0,2,"<b>Evasion.</b> When you are subjected to an effect, such as a red dragon's fiery breath or a lightning bolt spell, that allows you to make a Dexterity saving throw to take only half damage, you instead take no damage if you succeed on the saving throw, and only half damage if you fail."
568,182,0,3,"<b>Stand Against the Tide.</b> When a hostile creature misses you with a melee attack, you can use your reaction to force that creature to repeat the same attack against another creature (other than itself) of your choice."
569,182,0,4,"<b>Uncanny Dodge.</b> When an attacker that you can see hits you with an attack, you can use your reaction to halve the attack's damage against you."
570,183,1,0,"Expertise"
571,183,0,1,"At 1st level, choose two of your skill proficiencies, or one of your skill proficiencies and your proficiency with thieves' tools. Your proficiency bonus is doubled for any ability check you make that uses either of the chosen proficiencies."
572,183,0,2,"At 6th level, you can choose two more of your proficiencies (in skills or with thieves' tools) to gain this benefit."
573,184,1,0,"Sneak Attack"
574,184,0,1,"Beginning at 1st level, you know how to strike subtly and exploit a foe's distraction. Once per turn, you can deal an extra 1d6 damage to one creature you hit with an attack if you have advantage on the attack roll. The attack must use a finesse or a ranged weapon."
575,184,0,2,"You don't need advantage on the attack roll if another enemy of the target is within 5 feet of it, that enemy isn't incapacitated, and you don't have disadvantage on the attack roll."
576,184,0,3,"The amount of the extra damage increases as you gain levels in this class, as shown in the Sneak Attack column of the Rogue table."
577,185,1,0,"Thieves' Cant"
578,185,0,1,"During your rogue training you learned thieves' cant, a secret mix of dialect, jargon, and code that allows you to hide messages in seemingly normal conversation. Only another creature that knows thieves' cant understands such messages. It takes four times longer to convey such a message than it does to speak the same idea plainly."
579,185,0,2,"In addition, you understand a set of secret signs and symbols used to convey short, simple messages, such as whether an area is dangerous or the territory of a thieves' guild, whether loot is nearby, or whether the people in an area are easy marks or will provide a safe house for thieves on the run."
580,186,1,0,"Cunning Action"
581,186,0,1,"Starting at 2nd level, your quick thinking and agility allow you to move and act quickly. You can take a bonus action on each of your turns in combat. This action can be used only to take the Dash, Disengage, or Hide action."
582,187,1,0,"Roguish Archetype"
583,187,0,1,"At 3rd level, you choose an archetype that you emulate in the exercise of your rogue abilities, such as Thief. Your archetype choice grants you features at 3rd level and then again at 9th, 13th, and 17th level."
584,188,1,0,"Ability Score Improvement"
585,188,0,1,"When you reach 4th level, and again at 8th, 10th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature."
586,189,1,0,"Uncanny Dodge"
587,189,0,1,"Starting at 5th level, when an attacker that you can see hits you with an attack, you can use your reaction to halve the attack's damage against you."
588,190,1,0,"Evasion"
589,190,0,1,"Beginning at 7th level, you can nimbly dodge out of the way of certain area effects, such as a red dragon's fiery breath or an ice storm spell. When you are subjected to an effect that allows you to make a Dexterity saving throw to take only half damage, you instead take no damage if you succeed on the saving throw, and only half damage if you fail."
590,191,1,0,"Reliable Talent"
591,191,0,1,"By 11th level, you have refined your chosen skills until they approach perfection. Whenever you make an ability check that lets you add your proficiency bonus, you can treat a d20 roll of 9 or lower as a 10."
592,192,1,0,"Blindsense"
593,192,0,1,"Starting at 14th level, if you are able to hear, you are aware of the location of any hidden or invisible creature within 10 feet of you."
594,193,1,0,"Slippery Mind"
595,193,0,1,"By 15th level, you have acquired greater mental strength. You gain proficiency in Wisdom saving throws."
596,194,1,0,"Elusive"
597,194,0,1,"Beginning at 18th level, you are so evasive that attackers rarely gain the upper hand against you. No attack roll has advantage against you while you aren't incapacitated."
598,195,1,0,"Stroke of Luck"
599,195,0,1,"At 20th level, you have an uncanny knack for succeeding when you need to. If your attack misses a target within range, you can turn the miss into a hit\. Alternatively, if you fail an ability check, you can treat the d20 roll as a 20."
600,195,0,2,"Once you use this feature, you can't use it again until you finish a short or long rest."
601,196,1,0,"Thief"
602,196,0,1,"You hone your skills in the larcenous arts. Burglars, bandits, cutpurses, and other criminals typically follow this archetype, but so do rogues who prefer to think of themselves as professional treasure seekers, explorers, delvers, and investigators. In addition to improving your agility and stealth, you learn skills useful for delving into ancient ruins, reading unfamiliar languages, and using magic items you normally couldn't employ."
603,197,2,0,"Fast Hands"
604,197,0,1,"Starting at 3rd level, you can use the bonus action granted by your Cunning Action to make a Dexterity (Sleight of Hand) check, use your thieves' tools to disarm a trap or open a lock, or take the Use an Object action."
605,198,2,0,"Second-Story Work"
606,198,0,1,"When you choose this archetype at 3rd level, you gain the ability to climb faster than normal; climbing no longer costs you extra movement."
607,198,0,2,"In addition, when you make a running jump, the distance you cover increases by a number of feet equal to your Dexterity modifier."
608,199,2,0,"Supreme Sneak"
609,199,0,1,"Starting at 9th level, you have advantage on a Dexterity (Stealth) check if you move no more than half your speed on the same turn."
610,200,2,0,"Use Magic Device"
611,200,0,1,"By 13th level, you have learned enough about the workings of magic that you can improvise the use of items even when they are not intended for you. You ignore all class, race, and level requirements on the use of magic items."
612,201,2,0,"Thief's Reflexes"
613,201,0,1,"When you reach 17th level, you have become adept at laying ambushes and quickly escaping danger. You can take two turns during the first round of any combat. You take your first turn at your normal initiative and your second turn at your initiative minus 10. You can't use this feature when you are surprised."
614,202,1,0,"Spellcasting"
615,202,0,1,"An event in your past, or in the life of a parent or ancestor, left an indelible mark on you, infusing you with arcane magic. This font of magic, whatever its origin, fuels your spells."
616,203,2,0,"Cantrips"
617,203,0,1,"At 1st level, you know four cantrips of your choice from the sorcerer spell list. You learn additional sorcerer cantrips of your choice at higher levels, as shown in the Cantrips Known column of the Sorcerer table."
618,204,2,0,"Spell Slots"
619,204,0,1,"The Sorcerer table shows how many spell slots you have to cast your spells of 1st level and higher. To cast one of these sorcerer spells, you must expend a slot of the spell's level or higher. You regain all expended spell slots when you finish a long rest."
620,204,0,2,"For example, if you know the 1st-level spell burning hands and have a 1st-level and a 2nd-level spell slot available, you can cast burning hands using either slot."
621,205,2,0,"Spells Known of Ist Level and Higher"
622,205,0,1,"You know two 1st-level spells of your choice from the sorcerer spell list."
623,205,0,2,"The Spells Known column of the Sorcerer table shows when you learn more sorcerer spells of your choice. Each of these spells must be of a level for which you have spell slots. For instance, when you reach 3rd level in this class, you can learn one new spell of 1st or 2nd level."
624,205,0,3,"Additionally, when you gain a level in this class, you can choose one of the sorcerer spells you know and replace it with another spell from the sorcerer spell list, which also must be of a level for which you have spell slots."
625,206,2,0,"Spellcasting Ability"
626,206,0,1,"Charisma is your spellcasting ability for your sorcerer spells, since the power of your magic relies on your ability to project your will into the world\. You use your Charisma whenever a spell refers to your spellcasting ability. In addition, you use your Charisma modifier when setting the saving throw DC for a sorcerer spell you cast and when making an attack roll with one."
627,206,0,2,"<b>Spell save DC</b> = 8 + your proficiency bonus \+ your Charisma modifier."
628,206,0,3,"<b>Spell attack modifier</b> = your proficiency bonus \+ your Charisma modifier."
629,207,2,0,"Ritual Casting"
630,207,0,1,"You can any sorcerer spell you know as a ritual if that spell has the ritual tag."
631,208,2,0,"Spellcasting Focus"
632,208,0,1,"You can use an arcane focus as a spellcasting focus for your sorcerer spells."
633,209,1,0,"Sorcerous Origin"
634,209,0,1,"Choose a sorcerous origin, which describes the source of your innate magical power, such as Draconic Bloodline."
635,209,0,2,"Your choice grants you features when you choose it at 1st level and again at 6th, 14th, and 18th level."
636,210,1,0,"Font of Magic"
637,210,0,1,"At 2nd level, you tap into a deep wellspring of magic within yourself. This wellspring is represented by sorcery points, which allow you to create a variety of magical effects."
638,211,2,0,"Sorcery Points"
639,211,0,1,"You have 2 sorcery points, and you gain more as you reach higher levels, as shown in the Sorcery Points column of the Sorcerer table. You can never have more sorcery points than shown on the table for your level. You regain all spent sorcery points when you finish a long rest."
640,212,2,0,"Flexible Casting"
641,212,0,1,"You can use your sorcery points to gain additional spell slots, or sacrifice spell slots to gain additional sorcery points. You learn other ways to use your sorcery points as you reach higher levels."
642,212,0,2,"<b>Creating Spell Slots.</b> You can transform unexpended sorcery points into one spell slot as a bonus action on your turn. The Creating Spell Slots table shows the cost of creating a spell slot of a given level. You can create spell slots no higher in level than 5th."
643,212,0,3,"Any spell slot you create with this feature vanishes when you finish a long rest."
644,212,4,4,"Creating Spell Slots"
645,212,5,5,"Spell Slot Level_::_Sorcery Point Cost"
646,212,6,6,"1st_::_2"
647,212,6,7,"2nd_::_3"
648,212,6,8,"3rd_::_5"
649,212,6,9,"4th_::_6"
650,212,6,10,"5th_::_7"
651,212,0,11,"<b>Converting a Spell Slot to Sorcery Points.</b> As a bonus action on your turn, you can expend one spell slot and gain a number of sorcery points equal to the slot's level."
652,213,1,0,"Metamagic"
653,213,0,1,"At 3rd level, you gain the ability to twist your spells to suit your needs. You gain two of the following Metamagic options of your choice. You gain another one at 10th and 17th level\. You can use only one Metamagic option on a spell when you cast it, unless otherwise noted."
654,214,2,0,"Careful Spell"
655,214,0,1,"When you cast a spell that forces other creatures to make a saving throw, you can protect some of those creatures from the spell's full force. To do so, you spend 1 sorcery point and choose a number of those creatures up to your Charisma modifier (minimum of one creature). A chosen creature automatically succeeds on its saving throw against the spell."
656,215,2,0,"Distant Spell"
657,215,0,1,"When you cast a spell that has a range of 5 feet or greater, you can spend 1 sorcery point to double the range of the spell."
658,215,0,2,"When you cast a spell that has a range of touch, you can spend 1 sorcery point to make the range of the spell 30 feet."
659,216,2,0,"Empowered Spell"
660,216,0,1,"When you roll damage for a spell, you can spend 1 sorcery point to reroll a number of the damage dice up to your Charisma modifier (minimum of one)\. You must use the new rolls."
661,216,0,2,"You can use Empowered Spell even if you have already used a different Metamagic option during the casting of the spell."
662,217,2,0,"Extended Spell"
663,217,0,1,"When you cast a spell that has a duration of 1 minute or longer, you can spend 1 sorcery point to double its duration, to a maximum duration of 24 hours."
664,218,2,0,"Heightened Spell"
665,218,0,1,"When you cast a spell that forces a creature to make a saving throw to resist its effects, you can spend 3 sorcery points to give one target of the spell disadvantage on its first saving throw made against the spell."
666,219,2,0,"Quickened Spell"
667,219,0,1,"When you cast a spell that has a casting time of 1 action, you can spend 2 sorcery points to change the casting time to 1 bonus action for this casting."
668,220,2,0,"Subtle Spell"
669,220,0,1,"When you cast a spell, you can spend 1 sorcery point to cast it without any somatic or verbal components."
670,221,2,0,"Twinned Spell"
671,221,0,1,"When you cast a spell that targets only one creature and doesn't have a range of self, you can spend a number of sorcery points equal to the spell's level to target a second creature in range with the same spell (1 sorcery point if the spell is a cantrip)."
672,221,0,2,"To be eligible, a spell must be incapable of targeting more than one creature at the spell's current level. For example, magic missile and scorching ray aren't eligible, but ray of frost is."
673,222,1,0,"Ability Score Improvement"
674,222,0,1,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature."
675,223,1,0,"Sorcerous Restoration"
676,223,0,1,"At 20th level, you regain 4 expended sorcery points whenever you finish a short rest."
677,224,2,0,"Dragon Ancestor"
678,224,0,1,"At 1st level, you choose one type of dragon as your ancestor. The damage type associated with each dragon is used by features you gain later."
679,224,4,2,"Draconic Ancestry"
680,224,5,3,"Dragon_::_Damage Type"
681,224,6,4,"Black_::_Acid"
682,224,6,5,"Blue_::_Lightning"
683,224,6,6,"Brass_::_Fire"
684,224,6,7,"Bronze_::_Lightning"
685,224,6,8,"Copper_::_Acid"
686,224,6,9,"Gold_::_Fire"
687,224,6,10,"Green_::_Poison"
688,224,6,11,"Red_::_Fire"
689,224,6,12,"Silver_::_Cold"
690,224,6,13,"White_::_Cold"
691,224,0,14,"You can speak, read, and write Draconic\. Additionally, whenever you make a Charisma check when interacting with dragons, your proficiency bonus is doubled if it applies to the check."
692,225,2,0,"Draconic Resilience"
693,225,0,1,"As magic flows through your body, it causes physical traits of your dragon ancestors to emerge. At 1st level, your hit point maximum increases by 1 and increases by 1 again whenever you gain a level in this class."
694,225,0,2,"Additionally, parts of your skin are covered by a thin sheen of dragon-like scales. When you aren't wearing armor, your AC equals 13 + your Dexterity modifier."
695,226,2,0,"Elemental Affinity"
696,226,0,1,"Starting at 6th level, when you cast a spell that deals damage of the type associated with your draconic ancestry, you can add your Charisma modifier to one damage roll of that spell. At the same time, you can spend 1 sorcery point to gain resistance to that damage type for 1 hour."
697,227,2,0,"Dragon Wings"
698,227,0,1,"At 14th level, you gain the ability to sprout a pair of dragon wings from your back, gaining a flying speed equal to your current speed. You can create these wings as a bonus action on your turn. They last until you dismiss them as a bonus action on your turn."
699,227,0,2,"You can't manifest your wings while wearing armor unless the armor is made to accommodate them, and clothing not made to accommodate your wings might be destroyed when you manifest them."
700,228,2,0,"Draconic Presence"
701,228,0,1,"Beginning at 18th level, you can channel the dread presence of your dragon ancestor, causing those around you to become awestruck or frightened. As an action, you can spend 5 sorcery points to draw on this power and exude an aura of awe or fear (your choice) to a distance of 60 feet. For 1 minute or until you lose your concentration (as if you were casting a concentration spell), each hostile creature that starts its turn in this aura must succeed on a Wisdom saving throw or be charmed (if you chose awe) or frightened (if you chose fear) until the aura ends. A creature that succeeds on this saving throw is immune to your aura for 24 hours."
702,229,1,0,"Otherworldly Patron"
703,229,0,1,"At 1st level, you have struck a bargain with an otherworldly being of your choice: the Archfey, the Fiend, or the Great Old One, each of which is detailed at the end of the class description. Your choice grants you features at 1st level and again at 6th, 10th, and 14th level."
704,230,1,0,"Pact Magic"
705,230,0,1,"Your arcane research and the magic bestowed on you by your patron have given you facility with spells."
706,231,2,0,"Cantrips"
707,231,0,1,"You know two cantrips of your choice from the warlock spell list. You learn additional warlock cantrips of your choice at higher levels, as shown in the Cantrips Known column of the Warlock table."
708,232,2,0,"Spell Slots"
709,232,0,1,"The Warlock table shows how many spell slots you have. The table also shows what the level of those slots is; all of your spell slots are the same level. To cast one of your warlock spells of 1st level or higher, you must expend a spell slot. You regain all expended spell slots when you finish a short or long rest."
710,232,0,2,"For example, when you are 5th level, you have two 3rd-level spell slots. To cast the 1st-level spell thunderwave, you must spend one of those slots, and you cast it as a 3rd-level spell."
711,233,2,0,"Spells Known of Ist Level and Higher"
712,233,0,1,"At 1st level, you know two 1st-level spells of your choice from the warlock spell list."
713,233,0,2,"The Spells Known column of the Warlock table shows when you learn more warlock spells of your choice of 1st level and higher. A spell you choose must be of a level no higher than what's shown in the table's Slot Level column for your level. When you reach 6th level, for example, you learn a new warlock spell, which can be 1st, 2nd, or 3rd level."
714,233,0,3,"Additionally, when you gain a level in this class, you can choose one of the warlock spells you know and replace it with another spell from the warlock spell list, which also must be of a level for which you have spell slots."
715,234,2,0,"Spellcasting Ability"
716,234,0,1,"Charisma is your spellcasting ability for your warlock spells, so you use your Charisma whenever a spell refers to your spellcasting ability. In addition, you use your Charisma modifier when setting the saving throw DC for a warlock spell you cast and when making an attack roll with one."
717,234,0,2,"<b>Spell save DC</b> = 8 + your proficiency bonus \+ your Charisma modifier"
718,234,0,3,"<b>Spell attack modifier</b> = your proficiency bonus \+ your Charisma modifier"
719,235,2,0,"Ritual Casting"
720,235,0,1,"You can any warlock spell you know as a ritual if that spell has the ritual tag."
721,236,2,0,"Spellcasting Focus"
722,236,0,1,"You can use an arcane focus as a spellcasting focus for your warlock spells."
723,237,1,0,"Eldritch Invocations"
724,237,0,1,"In your study of occult lore, you have unearthed eldritch invocations, fragments of forbidden knowledge that imbue you with an abiding magical ability."
725,237,0,2,"At 2nd level, you gain two eldritch invocations of your choice. Your invocation options are detailed at the end of the class description. When you gain certain warlock levels, you gain additional invocations of your choice, as shown in the Invocations Known column of the Warlock table."
726,237,0,3,"Additionally, when you gain a level in this class, you can choose one of the invocations you know and replace it with another invocation that you could learn at that level."
727,238,1,0,"Pact Boon"
728,238,0,1,"At 3rd level, your otherworldly patron bestows a gift upon you for your loyal service. You gain one of the following features of your choice."
729,239,2,0,"Pact of the Chain"
730,239,0,1,"You learn the find familiar spell and can cast it as a ritual. The spell doesn't count against your number of spells known."
731,239,0,2,"When you cast the spell, you can choose one of the normal forms for your familiar or one of the following special forms: imp, pseudodragon, quasit, or sprite."
732,239,0,3,"Additionally, when you take the Attack action, you can forgo one of your own attacks to allow your familiar to make one attack of its own with its reaction."
733,240,2,0,"Pact of the Blade"
734,240,0,1,"You can use your action to create a pact weapon in your empty hand. You can choose the form that this melee weapon takes each time you create it. You are proficient with it while you wield it. This weapon counts as magical for the purpose of overcoming resistance and immunity to nonmagical attacks and damage."
735,240,0,2,"Your pact weapon disappears if it is more than 5 feet away from you for 1 minute or more. It also disappears if you use this feature again, if you dismiss the weapon (no action required), or if you die."
736,240,0,3,"You can transform one magic weapon into your pact weapon by performing a special ritual while you hold the weapon. You perform the ritual over the course of 1 hour, which can be done during a short rest. You can then dismiss the weapon, shunting it into an extradimensional space, and it appears whenever you create your pact weapon thereafter. You can't affect an artifact or a sentient weapon in this way. The weapon ceases being your pact weapon if you die, if you perform the 1-hour ritual on a different weapon, or if you use a 1-hour ritual to break your bond to it. The weapon appears at your feet if it is in the extradimensional space when the bond breaks."
737,241,2,0,"Pact of the Tome"
738,241,0,1,"Your patron gives you a grimoire called a Book of Shadows. When you gain this feature, choose three cantrips from any class's spell list (the three needn't be from the same list). While the book is on your person, you can cast those cantrips at will. They don't count against your number of cantrips known\. If they don't appear on the warlock spell list, they are nonetheless warlock spells for you."
739,241,0,2,"If you lose your Book of Shadows, you can perform a 1-hour ceremony to receive a replacement from your patron. This ceremony can be performed during a short or long rest, and it destroys the previous book. The book turns to ash when you die."
740,242,1,0,"Ability Score Improvement"
741,242,0,1,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature."
742,243,1,0,"Mystic Arcanum"
743,243,999,1,"At 11th level, your patron bestows upon you a magical secret called an arcanum. Choose one 6th-"
744,243,0,2,"level spell from the warlock spell list as this arcanum."
745,243,0,3,"You can cast your arcanum spell once without expending a spell slot. You must finish a long rest before you can do so again."
746,243,999,4,"At higher levels, you gain more warlock spells of your choice that can be cast in this way: one 7th-"
747,243,0,5,"level spell at 13th level, one 8th-level spell at 15th level, and one 9th-level spell at 17th level. You regain all uses of your Mystic Arcanum when you finish a long rest."
748,244,1,0,"Eldritch Master"
749,244,0,1,"At 20th level, you can draw on your inner reserve of mystical power while entreating your patron to regain expended spell slots. You can spend 1 minute entreating your patron for aid to regain all your expended spell slots from your Pact Magic feature\. Once you regain spell slots with this feature, you must finish a long rest before you can do so again."
750,245,1,0,"Eldritch Invocations"
751,245,0,1,"If an eldritch invocation has prerequisites, you must meet them to learn it. You can learn the invocation at the same time that you meet its prerequisites. A level prerequisite refers to your level in this class."
752,246,2,0,"Agonizing Blast"
753,246,0,1,"<b>Prerequisite: eldritch blast cantrip</b>"
754,246,0,2,"When you cast eldritch blast, add your Charisma modifier to the damage it deals on a hit."
755,247,2,0,"Armor of Shadows"
756,247,0,1,"You can cast mage armor on yourself at will, without expending a spell slot or material components."
757,248,2,0,"Ascendant Step"
758,248,0,1,"<b>Prerequisite: 9th level<b>"
759,248,0,2,"You can cast levitate on yourself at will, without expending a spell slot or material components."
760,249,2,0,"Beast Speech"
761,249,0,1,"You can cast speak with animals at will, without expending a spell slot."
762,250,2,0,"Beguiling Influence"
763,250,0,1,"You gain proficiency in the Deception and Persuasion skills."
764,251,2,0,"Bewitching Whispers"
765,251,0,1,"<b>Prerequisite: 7th level</b>"
766,251,0,2,"You can cast compulsion once using a warlock spell slot. You can't do so again until you finish a long rest."
767,252,2,0,"Book of Ancient Secrets"
768,252,999,1,"<b>Prerequisite: Pact of the Tome feature</b>"
769,252,0,2,"You can now inscribe magical rituals in your Book of Shadows. Choose two 1st-level spells that have the ritual tag from any class's spell list (the two needn't be from the same list). The spells appear in the book and don't count against the number of spells you know. With your Book of Shadows in hand, you can cast the chosen spells as rituals. You can't cast the spells except as rituals, unless you've learned them by some other means. You can also cast a warlock spell you know as a ritual if it has the ritual tag\. On your adventures, you can add other ritual spells to your Book of Shadows. When you find such a spell, you can add it to the book if the spell's level is equal to or less than half your warlock level (rounded up) and if you can spare the time to transcribe the spell. For each level of the spell, the transcription process takes 2 hours and costs 50 gp for the rare inks needed to inscribe it."
770,253,2,0,"Chains of Carceri"
771,253,0,1,"<b>Prerequisite: 15th level, Pact of the Chain feature</b>"
772,253,0,2,"You can cast hold monster at will-targeting a celestial, fiend, or elemental-without expending a spell slot or material components. You must finish a long rest before you can use this invocation on the same creature again."
773,254,2,0,"Devil's Sight"
774,254,0,1,"You can see normally in darkness, both magical and nonmagical, to a distance of 120 feet."
775,255,2,0,"Dreadful Word"
776,255,0,1,"<b>Prerequisite: 7th level</b>"
777,255,0,2,"You can cast confusion once using a warlock spell slot. You can't do so again until you finish a long rest."
778,256,2,0,"Eldritch Sight"
779,256,0,1,"You can cast detect magic at will, without expending a spell slot."
780,257,2,0,"Eldritch Spear"
781,257,0,1,"<b>Prerequisite: eldritch blast cantrip</b>"
782,257,0,2,"When you cast eldritch blast, its range is 300 feet."
783,258,2,0,"Eyes of the Rune Keeper"
784,258,0,1,"You can read all writing."
785,259,2,0,"Fiendish Vigor"
786,259,0,1,"You can cast false life on yourself at will as a 1st-level spell, without expending a spell slot or material components."
787,260,2,0,"Gaze of Two Minds"
788,260,0,1,"You can use your action to touch a willing humanoid and perceive through its senses until the end of your next turn. As long as the creature is on the same plane of existence as you, you can use your action on subsequent turns to maintain this connection, extending the duration until the end of your next turn. While perceiving through the other creature's senses, you benefit from any special senses possessed by that creature, and you are blinded and deafened to your own surroundings."
789,261,2,0,"Lifedrinker"
790,261,0,1,"<b>Prerequisite: 12th level, Pact of the Blade feature</b>"
791,261,0,2,"When you hit a creature with your pact weapon, the creature takes extra necrotic damage equal to your Charisma modifier (minimum 1)."
792,262,2,0,"Mask of Many Faces"
793,262,0,1,"You can cast disguise self at will, without expending a spell slot."
794,263,2,0,"Master of Myriad Forms"
795,263,0,1,"<b>Prerequisite: 15th level</b>"
796,263,0,2,"You can cast alter self at will, without expending a spell slot."
797,264,2,0,"Minions of Chaos"
798,264,999,1,"<b>Prerequisite: 9th level</b>"
799,264,0,2,"You can cast conjure elemental once using a warlock spell slot. You can't do so again until you finish a long rest."
800,265,2,0,"Mire the Mind"
801,265,999,1,"<b>Prerequisite: 5th level</b>"
802,265,0,2,"You can cast slow once using a warlock spell slot\. You can't do so again until you finish a long rest."
803,266,2,0,"Misty Visions"
804,266,0,1,"You can cast silent image at will, without expending a spell slot or material components."
805,267,2,0,"One with Shadows"
806,267,0,1,"<b>Prerequisite: 5th level</b>"
807,267,0,2,"When you are in an area of dim light or darkness, you can use your action to become invisible until you move or take an action or a reaction."
808,268,2,0,"Otherworldly Leap"
809,268,0,1,"<b>Prerequisite: 9th level</b>"
810,268,0,2,"You can cast jump on yourself at will, without expending a spell slot or material components."
811,269,2,0,"Repelling Blast"
812,269,0,1,"<b>Prerequisite: eldritch blast cantrip</b>"
813,269,0,2,"When you hit a creature with eldritch blast, you can push the creature up to 10 feet away from you in a straight line."
814,270,2,0,"Sculptor of Flesh"
815,270,0,1,"<b>Prerequisite: 7th level</b>"
816,270,0,2,"You can cast polymorph once using a warlock spell slot. You can't do so again until you finish a long rest."
817,271,2,0,"Sign of Ill Omen"
818,271,0,1,"<b>Prerequisite: 5th level</b>"
819,271,0,2,"You can cast bestow curse once using a warlock spell slot. You can't do so again until you finish a long rest."
820,272,2,0,"Thief of Five Fates"
821,272,0,1,"You can cast bane once using a warlock spell slot\. You can't do so again until you finish a long rest."
822,273,2,0,"Thirsting Blade"
823,273,0,1,"<b>Prerequisite: 5th level, Pact of the Blade feature</b>"
824,273,0,2,"You can attack with your pact weapon twice, instead of once, whenever you take the Attack action on your turn."
825,274,2,0,"Visions of Distant Realms"
826,274,0,1,"<b>Prerequisite: 15th level</b>"
827,274,0,2,"You can cast arcane eye at will, without expending a spell slot."
828,275,2,0,"Voice of the Chain Master"
829,275,0,1,"<b>Prerequisite: Pact of the Chain feature</b>"
830,275,0,2,"You can communicate telepathically with your familiar and perceive through your familiar's senses as long as you are on the same plane of existence\. Additionally, while perceiving through your familiar's senses, you can also speak through your familiar in your own voice, even if your familiar is normally incapable of speech."
831,276,2,0,"Whispers of the Grave"
832,276,0,1,"<b>Prerequisite: 9th level</b>"
833,276,0,2,"You can cast speak with dead at will, without expending a spell slot."
834,277,2,0,"Witch Sight"
835,277,0,1,"<b>Prerequisite: 15th level</b>"
836,277,0,2,"You can see the true form of any shapechanger or creature concealed by illusion or transmutation magic while the creature is within 30 feet of you and within line of sight."
837,278,1,0,"The Fiend"
838,278,999,1,"You have made a pact with a fiend from the lower planes of existence, a being whose aims are evil, even if you strive against those aims. Such beings desire the corruption or destruction of all things, ultimately including you. Fiends powerful enough to forge a pact include demon lords such as Demogorgon, Orcus, Fraz'Urb-luu, and Baphomet;"
839,278,0,2,"archdevils such as Asmodeus, Dispater, Mephistopheles, and Belial; pit fiends and balors that are especially mighty; and ultroloths and other lords of the yugoloths."
840,279,2,0,"Expanded Spell List"
841,279,0,1,"The Fiend lets you choose from an expanded list of spells when you learn a warlock spell. The following spells are added to the warlock spell list for you."
842,279,4,2,"Fiend Expanded Spells"
843,279,5,3,"Spell_::_Level Spells"
844,279,6,4,"1st_::_burning hands, command"
845,279,6,5,"2nd_::_blindness/deafness, scorching ray"
846,279,6,6,"3rd_::_fireball, stinking cloud"
847,279,6,7,"4th_::_fire shield, wall of fire"
848,279,6,8,"5th_::_flame strike, hallow"
849,280,2,0,"Dark One's Blessing"
850,280,0,1,"Starting at 1st level, when you reduce a hostile creature to 0 hit points, you gain temporary hit points equal to your Charisma modifier + your warlock level (minimum of 1)."
851,281,2,0,"Dark One's Own Luck"
852,281,0,1,"Starting at 6th level, you can call on your patron to alter fate in your favor. When you make an ability check or a saving throw, you can use this feature to add a d10 to your roll. You can do so after seeing the initial roll but before any of the roll's effects occur."
853,281,0,2,"Once you use this feature, you can't use it again until you finish a short or long rest."
854,282,2,0,"Fiendish Resilience"
855,282,0,1,"Starting at 10th level, you can choose one damage type when you finish a short or long rest. You gain resistance to that damage type until you choose a different one with this feature. Damage from magical weapons or silver weapons ignores this resistance."
856,283,2,0,"Hurl Through Hell"
857,283,0,1,"Starting at 14th level, when you hit a creature with an attack, you can use this feature to instantly transport the target through the lower planes. The creature disappears and hurtles through a nightmare landscape."
858,283,0,2,"At the end of your next turn, the target returns to the space it previously occupied, or the nearest unoccupied space. If the target is not a fiend, it takes 10d10 psychic damage as it reels from its horrific experience."
859,283,0,3,"Once you use this feature, you can't use it again until you finish a long rest."
860,284,1,0,"Spellcasting"
861,284,0,1,"As a student of arcane magic, you have a spellbook containing spells that show the first glimmerings of your true power."
862,285,2,0,"Cantrips"
863,285,0,1,"At 1st level, you know three cantrips of your choice from the wizard spell list. You learn additional wizard cantrips of your choice at higher levels, as shown in the Cantrips Known column of the Wizard table."
864,286,2,0,"Spellbook"
865,286,999,1,"At 1st level, you have a spellbook containing six 1st-"
866,286,0,2,"level wizard spells of your choice. Your spellbook is the repository of the wizard spells you know, except your cantrips, which are fixed in your mind."
867,286,0,3,"<b>Your Spellbook</b>"
868,286,0,4,"The spells that you add to your spellbook as you gain levels reflect the arcane research you conduct on your own, as well as intellectual breakthroughs you have had about the nature of the multiverse. You might find other spells during your adventures. You could discover a spell recorded on a scroll in an evil wizard's chest, for example, or in a dusty tome in an ancient library."
